term	valence	score	raw-score
cocktail	positive	0.01	5.04
committee	positive	0.01	5.04
controlled	positive	0.01	5.04
depart	positive	0.01	5.04
donkey	positive	0.01	5.04
dust	positive	0.01	5.04
eminently	positive	0.01	5.04
foolhardy	positive	0.01	5.04
fossil	positive	0.01	5.04
foul	positive	0.01	5.04
freezing	positive	0.01	5.04
grate	positive	0.01	5.04
grazing	positive	0.01	5.04
habitable	positive	0.01	5.04
headmaster	positive	0.01	5.04
holdfast	positive	0.01	5.04
hormone	positive	0.01	5.04
hover	positive	0.01	5.04
incubator	positive	0.01	5.04
internal	positive	0.01	5.04
jagged	positive	0.01	5.04
knee	positive	0.01	5.04
lengthwise	positive	0.01	5.04
lotion	positive	0.01	5.04
lummox	positive	0.01	5.04
mastaba	positive	0.01	5.04
maybe	positive	0.01	5.04
mayor	positive	0.01	5.04
melt	positive	0.01	5.04
mute	positive	0.01	5.04
none	positive	0.01	5.04
patriotism	positive	0.01	5.04
pavement	positive	0.01	5.04
pin	positive	0.01	5.04
pliable	positive	0.01	5.04
porthole	positive	0.01	5.04
potentially	positive	0.01	5.04
prevailing	positive	0.01	5.04
prohibition	positive	0.01	5.04
purgatory	positive	0.01	5.04
questionable	positive	0.01	5.04
rafter	positive	0.01	5.04
ranging	positive	0.01	5.04
ration	positive	0.01	5.04
reactionary	positive	0.01	5.04
reagent	positive	0.01	5.04
really	positive	0.01	5.04
reconcile	positive	0.01	5.04
regulative	positive	0.01	5.04
roundabout	positive	0.01	5.04
sand	positive	0.01	5.04
scorn	positive	0.01	5.04
sizzling	positive	0.01	5.04
stolon	positive	0.01	5.04
stout	positive	0.01	5.04
stray	positive	0.01	5.04
studding	positive	0.01	5.04
swipe	positive	0.01	5.04
taro	positive	0.01	5.04
thoroughness	positive	0.01	5.04
three-story	positive	0.01	5.04
traverse	positive	0.01	5.04
tsk	positive	0.01	5.04
unmistakable	positive	0.01	5.04
untroubled	positive	0.01	5.04
uproar	positive	0.01	5.04
usual	positive	0.01	5.04
vaguely	positive	0.01	5.04
vesicle	positive	0.01	5.04
wobbly	positive	0.01	5.04
accustom	positive	0.0125	5.05
acetic	positive	0.0125	5.05
alluvial	positive	0.0125	5.05
alternately	positive	0.0125	5.05
arch	positive	0.0125	5.05
armpit	positive	0.0125	5.05
baby-sit	positive	0.0125	5.05
barrier	positive	0.0125	5.05
broom	positive	0.0125	5.05
browse	positive	0.0125	5.05
buttermilk	positive	0.0125	5.05
calorimeter	positive	0.0125	5.05
caribou	positive	0.0125	5.05
clapper	positive	0.0125	5.05
cloudburst	positive	0.0125	5.05
cobble	positive	0.0125	5.05
colonist	positive	0.0125	5.05
commerce	positive	0.0125	5.05
confirmation	positive	0.0125	5.05
contain	positive	0.0125	5.05
crummy	positive	0.0125	5.05
dismally	positive	0.0125	5.05
dissolution	positive	0.0125	5.05
dooryard	positive	0.0125	5.05
drone	positive	0.0125	5.05
earnestly	positive	0.0125	5.05
fibre	positive	0.0125	5.05
five-year	positive	0.0125	5.05
globule	positive	0.0125	5.05
gneiss	positive	0.0125	5.05
granite	positive	0.0125	5.05
grossly	positive	0.0125	5.05
head	positive	0.0125	5.05
hinge	positive	0.0125	5.05
inch	positive	0.0125	5.05
intercom	positive	0.0125	5.05
knighthood	positive	0.0125	5.05
latch	positive	0.0125	5.05
left-wing	positive	0.0125	5.05
lemur	positive	0.0125	5.05
lime	positive	0.0125	5.05
litre	positive	0.0125	5.05
monkey	positive	0.0125	5.05
mortgagee	positive	0.0125	5.05
occupant	positive	0.0125	5.05
partition	positive	0.0125	5.05
pheromone	positive	0.0125	5.05
pronounce	positive	0.0125	5.05
shaman	positive	0.0125	5.05
spectre	positive	0.0125	5.05
speedometer	positive	0.0125	5.05
staggered	positive	0.0125	5.05
starboard	positive	0.0125	5.05
steppe	positive	0.0125	5.05
stratum	positive	0.0125	5.05
streetcar	positive	0.0125	5.05
swat	positive	0.0125	5.05
taxation	positive	0.0125	5.05
terminator	positive	0.0125	5.05
thermostat	positive	0.0125	5.05
tickle	positive	0.0125	5.05
torn	positive	0.0125	5.05
tweezers	positive	0.0125	5.05
undesirable	positive	0.0125	5.05
upper-class	positive	0.0125	5.05
uptake	positive	0.0125	5.05
valiant	positive	0.0125	5.05
vaporize	positive	0.0125	5.05
vent	positive	0.0125	5.05
vestibule	positive	0.0125	5.05
waterproof	positive	0.0125	5.05
wayside	positive	0.0125	5.05
ail	positive	0.015	5.06
animal	positive	0.015	5.06
anole	positive	0.015	5.06
autocratic	positive	0.015	5.06
behalf	positive	0.015	5.06
behaviorist	positive	0.015	5.06
biochemistry	positive	0.015	5.06
boldly	positive	0.015	5.06
bricklayer	positive	0.015	5.06
campaign	positive	0.015	5.06
cleanse	positive	0.015	5.06
colligative	positive	0.015	5.06
colorless	positive	0.015	5.06
confidential	positive	0.015	5.06
contention	positive	0.015	5.06
counteract	positive	0.015	5.06
crossbow	positive	0.015	5.06
crosswalk	positive	0.015	5.06
deafen	positive	0.015	5.06
democrat	positive	0.015	5.06
dodge	positive	0.015	5.06
dorm	positive	0.015	5.06
eardrum	positive	0.015	5.06
edible	positive	0.015	5.06
fetch	positive	0.015	5.06
fool	positive	0.015	5.06
gauge	positive	0.015	5.06
hoist	positive	0.015	5.06
jackal	positive	0.015	5.06
launch	positive	0.015	5.06
left	positive	0.015	5.06
linkage	positive	0.015	5.06
lungfish	positive	0.015	5.06
nourishment	positive	0.015	5.06
now	positive	0.015	5.06
olfactory	positive	0.015	5.06
open-mouthed	positive	0.015	5.06
out-of-the-way	positive	0.015	5.06
period	positive	0.015	5.06
plow	positive	0.015	5.06
populate	positive	0.015	5.06
preaching	positive	0.015	5.06
pyramid	positive	0.015	5.06
sadly	positive	0.015	5.06
shale	positive	0.015	5.06
shear	positive	0.015	5.06
siphon	positive	0.015	5.06
snatch	positive	0.015	5.06
solidify	positive	0.015	5.06
sound	positive	0.015	5.06
speculator	positive	0.015	5.06
spike	positive	0.015	5.06
splat	positive	0.015	5.06
spline	positive	0.015	5.06
sponge	positive	0.015	5.06
stagnant	positive	0.015	5.06
stockyard	positive	0.015	5.06
stump	positive	0.015	5.06
subservient	positive	0.015	5.06
tee	positive	0.015	5.06
temperature	positive	0.015	5.06
terminate	positive	0.015	5.06
thermometer	positive	0.015	5.06
thirsty	positive	0.015	5.06
toil	positive	0.015	5.06
unconsciously	positive	0.015	5.06
uncouth	positive	0.015	5.06
underbrush	positive	0.015	5.06
upheaval	positive	0.015	5.06
validation	positive	0.015	5.06
vet	positive	0.015	5.06
wash	positive	0.015	5.06
well-define	positive	0.015	5.06
wrench	positive	0.015	5.06
beneath	positive	0.0175	5.07
card	positive	0.0175	5.07
chassis	positive	0.0175	5.07
check	positive	0.0175	5.07
cobalt	positive	0.0175	5.07
coerce	positive	0.0175	5.07
collapsible	positive	0.0175	5.07
condensation	positive	0.0175	5.07
construe	positive	0.0175	5.07
crustal	positive	0.0175	5.07
deference	positive	0.0175	5.07
diesel	positive	0.0175	5.07
ding	positive	0.0175	5.07
disperse	positive	0.0175	5.07
drainpipe	positive	0.0175	5.07
elicit	positive	0.0175	5.07
exploitation	positive	0.0175	5.07
fairground	positive	0.0175	5.07
fell	positive	0.0175	5.07
fingernail	positive	0.0175	5.07
flex	positive	0.0175	5.07
foolishness	positive	0.0175	5.07
fortress	positive	0.0175	5.07
gingerly	positive	0.0175	5.07
grind	positive	0.0175	5.07
hearing	positive	0.0175	5.07
hearsay	positive	0.0175	5.07
ice-free	positive	0.0175	5.07
ignition	positive	0.0175	5.07
impregnable	positive	0.0175	5.07
inappropriate	positive	0.0175	5.07
internal-combustion	positive	0.0175	5.07
irrigate	positive	0.0175	5.07
joist	positive	0.0175	5.07
lamppost	positive	0.0175	5.07
listen	positive	0.0175	5.07
lope	positive	0.0175	5.07
modifier	positive	0.0175	5.07
nag	positive	0.0175	5.07
necessaries	positive	0.0175	5.07
not	positive	0.0175	5.07
notch	positive	0.0175	5.07
nucleophilic	positive	0.0175	5.07
occasionally	positive	0.0175	5.07
ought	positive	0.0175	5.07
overgrow	positive	0.0175	5.07
pacemaker	positive	0.0175	5.07
pass	positive	0.0175	5.07
permanently	positive	0.0175	5.07
person	positive	0.0175	5.07
personage	positive	0.0175	5.07
placidly	positive	0.0175	5.07
plank	positive	0.0175	5.07
pneumatic	positive	0.0175	5.07
pollinate	positive	0.0175	5.07
poor	positive	0.0175	5.07
prejudice	positive	0.0175	5.07
rabbit	positive	0.0175	5.07
recede	positive	0.0175	5.07
replace	positive	0.0175	5.07
reservation	positive	0.0175	5.07
rinse	positive	0.0175	5.07
sandblast	positive	0.0175	5.07
sermon	positive	0.0175	5.07
silly	positive	0.0175	5.07
skeletal	positive	0.0175	5.07
slippery	positive	0.0175	5.07
sorter	positive	0.0175	5.07
sputter	positive	0.0175	5.07
startle	positive	0.0175	5.07
subregion	positive	0.0175	5.07
tax	positive	0.0175	5.07
thiamine	positive	0.0175	5.07
think	positive	0.0175	5.07
three-month	positive	0.0175	5.07
tinfoil	positive	0.0175	5.07
tumble	positive	0.0175	5.07
unsettled	positive	0.0175	5.07
upright	positive	0.0175	5.07
veer	positive	0.0175	5.07
walrus	positive	0.0175	5.07
wasteland	positive	0.0175	5.07
wedge	positive	0.0175	5.07
wild	positive	0.0175	5.07
wily	positive	0.0175	5.07
xi	positive	0.0175	5.07
aft	positive	0.02	5.08
amidst	positive	0.02	5.08
anemone	positive	0.02	5.08
assuredly	positive	0.02	5.08
beehive	positive	0.02	5.08
bobcat	positive	0.02	5.08
bookstore	positive	0.02	5.08
clique	positive	0.02	5.08
compiler	positive	0.02	5.08
confirm	positive	0.02	5.08
consequence	positive	0.02	5.08
constitutionally	positive	0.02	5.08
cubit	positive	0.02	5.08
desk	positive	0.02	5.08
drilling	positive	0.02	5.08
dune	positive	0.02	5.08
dwindle	positive	0.02	5.08
emulsify	positive	0.02	5.08
escarpment	positive	0.02	5.08
ethnicity	positive	0.02	5.08
expedient	positive	0.02	5.08
fallen	positive	0.02	5.08
fancied	positive	0.02	5.08
fed	positive	0.02	5.08
feline	positive	0.02	5.08
firehouse	positive	0.02	5.08
flounder	positive	0.02	5.08
food-making	positive	0.02	5.08
free-market	positive	0.02	5.08
froth	positive	0.02	5.08
gaseous	positive	0.02	5.08
gavel	positive	0.02	5.08
heredity	positive	0.02	5.08
hope	positive	0.02	5.08
hull	positive	0.02	5.08
indistinct	positive	0.02	5.08
invalid	positive	0.02	5.08
irrigation	positive	0.02	5.08
jackknife	positive	0.02	5.08
keeper	positive	0.02	5.08
loathe	positive	0.02	5.08
loop	positive	0.02	5.08
loyal	positive	0.02	5.08
magnetite	positive	0.02	5.08
menial	positive	0.02	5.08
metamorphic	positive	0.02	5.08
metamorphism	positive	0.02	5.08
micrometer	positive	0.02	5.08
mid-air	positive	0.02	5.08
misplace	positive	0.02	5.08
naturalization	positive	0.02	5.08
obsidian	positive	0.02	5.08
one-eyed	positive	0.02	5.08
outlet	positive	0.02	5.08
outskirts	positive	0.02	5.08
pawnbroker	positive	0.02	5.08
perforated	positive	0.02	5.08
plywood	positive	0.02	5.08
poppy	positive	0.02	5.08
poverty	positive	0.02	5.08
reactivity	positive	0.02	5.08
rectify	positive	0.02	5.08
reluctantly	positive	0.02	5.08
renewable	positive	0.02	5.08
retainer	positive	0.02	5.08
reversal	positive	0.02	5.08
saintly	positive	0.02	5.08
scurry	positive	0.02	5.08
sedimentary	positive	0.02	5.08
shield	positive	0.02	5.08
shove	positive	0.02	5.08
shut	positive	0.02	5.08
slumber	positive	0.02	5.08
spite	positive	0.02	5.08
suffix	positive	0.02	5.08
suntan	positive	0.02	5.08
thunderbolt	positive	0.02	5.08
traveller	positive	0.02	5.08
trilobite	positive	0.02	5.08
trolley	positive	0.02	5.08
tyrannical	positive	0.02	5.08
wend	positive	0.02	5.08
woo	positive	0.02	5.08
ambassador	positive	0.0225	5.09
apportion	positive	0.0225	5.09
archaeological	positive	0.0225	5.09
backward	positive	0.0225	5.09
caloric	positive	0.0225	5.09
caution	positive	0.0225	5.09
conglomerate	positive	0.0225	5.09
cooling	positive	0.0225	5.09
counterweight	positive	0.0225	5.09
crust	positive	0.0225	5.09
crystallization	positive	0.0225	5.09
darkness	positive	0.0225	5.09
darn	positive	0.0225	5.09
decline	positive	0.0225	5.09
deflate	positive	0.0225	5.09
demeanour	positive	0.0225	5.09
dew	positive	0.0225	5.09
disapproval	positive	0.0225	5.09
disgustedly	positive	0.0225	5.09
dumbfound	positive	0.0225	5.09
eddy	positive	0.0225	5.09
enumeration	positive	0.0225	5.09
excuse	positive	0.0225	5.09
explicitly	positive	0.0225	5.09
farmer	positive	0.0225	5.09
finger	positive	0.0225	5.09
fo	positive	0.0225	5.09
fore	positive	0.0225	5.09
formation	positive	0.0225	5.09
genotype	positive	0.0225	5.09
get	positive	0.0225	5.09
gimpy	positive	0.0225	5.09
globular	positive	0.0225	5.09
grassland	positive	0.0225	5.09
greed	positive	0.0225	5.09
hammer	positive	0.0225	5.09
handy	positive	0.0225	5.09
illiteracy	positive	0.0225	5.09
impassable	positive	0.0225	5.09
indivisible	positive	0.0225	5.09
involvement	positive	0.0225	5.09
jack	positive	0.0225	5.09
lane	positive	0.0225	5.09
leveling	positive	0.0225	5.09
life-style	positive	0.0225	5.09
loud	positive	0.0225	5.09
manifest	positive	0.0225	5.09
marshland	positive	0.0225	5.09
misfile	positive	0.0225	5.09
mispronounce	positive	0.0225	5.09
neutralization	positive	0.0225	5.09
optional	positive	0.0225	5.09
paraphernalia	positive	0.0225	5.09
patch	positive	0.0225	5.09
penitence	positive	0.0225	5.09
peon	positive	0.0225	5.09
plaster	positive	0.0225	5.09
plier	positive	0.0225	5.09
pm	positive	0.0225	5.09
premiss	positive	0.0225	5.09
reduction	positive	0.0225	5.09
republican	positive	0.0225	5.09
run-on	positive	0.0225	5.09
scanty	positive	0.0225	5.09
shingle	positive	0.0225	5.09
skyrocket	positive	0.0225	5.09
slot	positive	0.0225	5.09
stomp	positive	0.0225	5.09
subsist	positive	0.0225	5.09
sulfate	positive	0.0225	5.09
telltale	positive	0.0225	5.09
tether	positive	0.0225	5.09
tiny	positive	0.0225	5.09
toothpick	positive	0.0225	5.09
trim	positive	0.0225	5.09
tummy	positive	0.0225	5.09
viscous	positive	0.0225	5.09
weathered	positive	0.0225	5.09
wilt	positive	0.0225	5.09
afloat	positive	0.025	5.1
apart	positive	0.025	5.1
backwoodsman	positive	0.025	5.1
basalt	positive	0.025	5.1
benevolent	positive	0.025	5.1
bounty	positive	0.025	5.1
carbohydrate	positive	0.025	5.1
cattleman	positive	0.025	5.1
colloid	positive	0.025	5.1
control	positive	0.025	5.1
could	positive	0.025	5.1
curling	positive	0.025	5.1
dart	positive	0.025	5.1
deftly	positive	0.025	5.1
downpour	positive	0.025	5.1
falsehood	positive	0.025	5.1
fervour	positive	0.025	5.1
grainy	positive	0.025	5.1
hammering	positive	0.025	5.1
honourable	positive	0.025	5.1
hulk	positive	0.025	5.1
hump	positive	0.025	5.1
imposition	positive	0.025	5.1
inconspicuous	positive	0.025	5.1
inflammable	positive	0.025	5.1
inhibit	positive	0.025	5.1
kiln	positive	0.025	5.1
magma	positive	0.025	5.1
magnetize	positive	0.025	5.1
mangrove	positive	0.025	5.1
melancholy	positive	0.025	5.1
morphology	positive	0.025	5.1
narcissus	positive	0.025	5.1
obsession	positive	0.025	5.1
pout	positive	0.025	5.1
prophetic	positive	0.025	5.1
raindrop	positive	0.025	5.1
rasp	positive	0.025	5.1
reformer	positive	0.025	5.1
sanctuary	positive	0.025	5.1
scapula	positive	0.025	5.1
scythe	positive	0.025	5.1
self-rule	positive	0.025	5.1
sol	positive	0.025	5.1
subfloor	positive	0.025	5.1
swaying	positive	0.025	5.1
talcum	positive	0.025	5.1
tartar	positive	0.025	5.1
tiller	positive	0.025	5.1
timetable	positive	0.025	5.1
tool	positive	0.025	5.1
tricky	positive	0.025	5.1
tubular	positive	0.025	5.1
wanna	positive	0.025	5.1
well-develop	positive	0.025	5.1
wonderment	positive	0.025	5.1
zeal	positive	0.025	5.1
accelerated	positive	0.0275	5.11
ancestry	positive	0.0275	5.11
baptize	positive	0.0275	5.11
beekeeper	positive	0.0275	5.11
bur	positive	0.0275	5.11
bureau	positive	0.0275	5.11
cache	positive	0.0275	5.11
cancel	positive	0.0275	5.11
cattle	positive	0.0275	5.11
complaint	positive	0.0275	5.11
cunningly	positive	0.0275	5.11
deadlock	positive	0.0275	5.11
desirous	positive	0.0275	5.11
desolate	positive	0.0275	5.11
distaste	positive	0.0275	5.11
else	positive	0.0275	5.11
engine	positive	0.0275	5.11
errant	positive	0.0275	5.11
ethnic	positive	0.0275	5.11
exposed	positive	0.0275	5.11
federation	positive	0.0275	5.11
freeway	positive	0.0275	5.11
garble	positive	0.0275	5.11
gate	positive	0.0275	5.11
gear	positive	0.0275	5.11
glimpse	positive	0.0275	5.11
gloomy	positive	0.0275	5.11
gradient	positive	0.0275	5.11
graze	positive	0.0275	5.11
homily	positive	0.0275	5.11
hunk	positive	0.0275	5.11
inner	positive	0.0275	5.11
inquisitive	positive	0.0275	5.11
irrational	positive	0.0275	5.11
irregular	positive	0.0275	5.11
irregularly	positive	0.0275	5.11
jar	positive	0.0275	5.11
liberated	positive	0.0275	5.11
lob	positive	0.0275	5.11
moist	positive	0.0275	5.11
papyrus	positive	0.0275	5.11
passionate	positive	0.0275	5.11
permissiveness	positive	0.0275	5.11
phone	positive	0.0275	5.11
pick-up	positive	0.0275	5.11
politically	positive	0.0275	5.11
populist	positive	0.0275	5.11
powder	positive	0.0275	5.11
propriety	positive	0.0275	5.11
quip	positive	0.0275	5.11
reduced	positive	0.0275	5.11
sadness	positive	0.0275	5.11
sander	positive	0.0275	5.11
segregated	positive	0.0275	5.11
shout	positive	0.0275	5.11
sideways	positive	0.0275	5.11
skydiver	positive	0.0275	5.11
snowflake	positive	0.0275	5.11
stopper	positive	0.0275	5.11
stow	positive	0.0275	5.11
sultry	positive	0.0275	5.11
surely	positive	0.0275	5.11
survive	positive	0.0275	5.11
thoroughfare	positive	0.0275	5.11
top	positive	0.0275	5.11
trance	positive	0.0275	5.11
unclear	positive	0.0275	5.11
unlearn	positive	0.0275	5.11
unmistakably	positive	0.0275	5.11
untangle	positive	0.0275	5.11
upturn	positive	0.0275	5.11
vapour	positive	0.0275	5.11
virtual	positive	0.0275	5.11
walk	positive	0.0275	5.11
warder	positive	0.0275	5.11
westerly	positive	0.0275	5.11
wholeheartedly	positive	0.0275	5.11
wildebeest	positive	0.0275	5.11
alignment	positive	0.03	5.12
authorized	positive	0.03	5.12
benzene	positive	0.03	5.12
bewilder	positive	0.03	5.12
blind	positive	0.03	5.12
care	positive	0.03	5.12
clergyman	positive	0.03	5.12
columnar	positive	0.03	5.12
cone-shape	positive	0.03	5.12
conscientious	positive	0.03	5.12
constructive	positive	0.03	5.12
contemptuously	positive	0.03	5.12
corral	positive	0.03	5.12
craggy	positive	0.03	5.12
decimetre	positive	0.03	5.12
deem	positive	0.03	5.12
dehydrate	positive	0.03	5.12
encyclopedia	positive	0.03	5.12
exhilarate	positive	0.03	5.12
extractor	positive	0.03	5.12
fastener	positive	0.03	5.12
flipper	positive	0.03	5.12
four-stroke	positive	0.03	5.12
genital	positive	0.03	5.12
gravel	positive	0.03	5.12
gulp	positive	0.03	5.12
hitherto	positive	0.03	5.12
ingrained	positive	0.03	5.12
jag	positive	0.03	5.12
kilocalorie	positive	0.03	5.12
liberty	positive	0.03	5.12
licence	positive	0.03	5.12
log	positive	0.03	5.12
man	positive	0.03	5.12
mph	positive	0.03	5.12
northern	positive	0.03	5.12
oncoming	positive	0.03	5.12
orderliness	positive	0.03	5.12
overcrowd	positive	0.03	5.12
parochial	positive	0.03	5.12
petit	positive	0.03	5.12
pinion	positive	0.03	5.12
precipitous	positive	0.03	5.12
problematic	positive	0.03	5.12
prostitution	positive	0.03	5.12
quota	positive	0.03	5.12
reenter	positive	0.03	5.12
reportedly	positive	0.03	5.12
robust	positive	0.03	5.12
secretly	positive	0.03	5.12
serviceable	positive	0.03	5.12
shun	positive	0.03	5.12
slight	positive	0.03	5.12
sodden	positive	0.03	5.12
spare	positive	0.03	5.12
sparse	positive	0.03	5.12
subcontinent	positive	0.03	5.12
talus	positive	0.03	5.12
tenant	positive	0.03	5.12
th	positive	0.03	5.12
therein	positive	0.03	5.12
thimble	positive	0.03	5.12
trust	positive	0.03	5.12
two-third	positive	0.03	5.12
undetected	positive	0.03	5.12
unkind	positive	0.03	5.12
urban	positive	0.03	5.12
voltmeter	positive	0.03	5.12
waterfowl	positive	0.03	5.12
weed	positive	0.03	5.12
wheel	positive	0.03	5.12
wind	positive	0.03	5.12
withholding	positive	0.03	5.12
wrangler	positive	0.03	5.12
yearn	positive	0.03	5.12
zeppelin	positive	0.03	5.12
agenda	positive	0.0325	5.13
alongside	positive	0.0325	5.13
anvil	positive	0.0325	5.13
arousal	positive	0.0325	5.13
back	positive	0.0325	5.13
bailment	positive	0.0325	5.13
bent	positive	0.0325	5.13
biologist	positive	0.0325	5.13
brownish	positive	0.0325	5.13
brownstone	positive	0.0325	5.13
caulk	positive	0.0325	5.13
chemist	positive	0.0325	5.13
coke	positive	0.0325	5.13
cornfield	positive	0.0325	5.13
debtor	positive	0.0325	5.13
deeply	positive	0.0325	5.13
despotism	positive	0.0325	5.13
electrify	positive	0.0325	5.13
emigrant	positive	0.0325	5.13
episode	positive	0.0325	5.13
examinee	positive	0.0325	5.13
fasten	positive	0.0325	5.13
feed	positive	0.0325	5.13
flash	positive	0.0325	5.13
foreseeable	positive	0.0325	5.13
